2023-08-18 09:15:37,953 - INFO: Clicked on status link.
2023-08-18 09:15:47,113 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-18 09:15:48,985 - INFO: Order/Judgment table data (including links) saved to test1/outputs/order_judgement.csv
2023-08-18 09:15:48,985 - INFO: Iteration 1 completed in 23.49542784690857 seconds
2023-08-18 09:15:48,985 - INFO: Starting iteration 2
2023-08-18 09:15:56,881 - INFO: Diary Number: 240110500054
2023-08-18 09:16:03,939 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-18 09:16:04,067 - INFO: Clicked on status link.
2023-08-18 09:16:12,689 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-18 09:16:14,551 - INFO: Order/Judgment table data (including links) saved to test1/outputs/order_judgement.csv
2023-08-18 09:16:14,557 - INFO: Iteration 2 completed in 25.57227659225464 seconds
2023-08-18 09:16:16,858 - INFO: Total time taken for all iterations: 49.06770443916321 seconds
2023-08-18 09:17:45,660 - INFO: Starting iteration 1
2023-08-18 09:17:55,221 - INFO: Diary Number: 240110500054
2023-08-18 09:18:01,066 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-18 09:18:01,325 - INFO: Clicked on status link.
2023-08-18 09:18:18,799 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-18 09:18:20,954 - INFO: Iteration 1 completed in 35.29180335998535 seconds
2023-08-18 09:18:20,954 - INFO: Starting iteration 2
2023-08-18 09:18:29,313 - INFO: Diary Number: 240110500055
2023-08-18 09:18:37,915 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-18 09:18:38,085 - INFO: Clicked on status link.
2023-08-18 09:18:45,081 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-18 09:18:45,626 - INFO: Iteration 2 completed in 24.672205209732056 seconds
2023-08-18 09:18:47,966 - INFO: Total time taken for all iterations: 59.96400856971741 seconds
2023-08-18 09:19:46,964 - INFO: Starting iteration 1
